id,slug,name,address,description,lat,lon,website,is_farm,is_foodartisan,is_distributor
5223566,moonshine-meats,Moonshine Meats,"Athens, GA","Moonshine Meats is an integrated meat community working to build dynamic relationships and markets throughout the greater southeast. Our mission is to support producers and consumers from pasture to plate by promoting and distributing the finest and most ethically raised meats possible. In addition to our own Athens’ based herds, Moonshine partners with select regional farmers that meet our rigorous production standards.

Moonshine Meats is just meat the way it should be: raised on pasture by producers who have a deep sense of humility, humanity and awe for both animal and land. 

We practice intensive rotational grazing methodologies for our cattle and pasture or forage-raise our pigs.

Moonshine Meats provides meat for the restaurants Farm 255 in Athens & Farm Burger in Decatur and Atlanta, Georgia.",33.955802,-83.3823656,moonshinemeats.com,1,0,1
5235005,painted-hand-farm,Painted Hand Farm,"173 Jumper Road, Newburg, PA 17240","""Beyond Organic: Always Natural, Humane, Chemical & Antibiotic Free"" is how Sandra describes her approach to raising goats, veal, poultry, and vegetables.",40.121379,-77.5194099,http://www.paintedhandfarm.com/,1,0,0
5269400,rainbow-ranch-farms,Rainbow Ranch Farms,"Pinon Hills, CA","Free-range, grass-fed, and pastured heritage-breed livestock.

Chicken, poultry, game birds, turkeys, beef, pork, lamb, goat and eggs.

No corn, No soy, No wheat, No grains, gluten-free and No G.M.O's.

Livestock are fed grases, and offered a pure, free-feed comprised of Certified Organic diet, from formulas, and recipes that we developed and have, privately milled, by a certified organic mill.",34.433331,-117.6467225,www.rainbowranchfarms.com,1,0,0
5270164,sunnyside-farm,Sunnyside Farm,"1865 York Road, Dover, PA","Sunnyside Farm is a pasture based, intensive grazing farm. As their website says: ""our cows mow the grass, the chickens and turkeys follow behind, and the pigs rototill our garden plots."" They do not own a tractor. They also make every effort to feed their birds GMO free feed.",40.099567,-76.836726,http://www.sunny-side-farm.com/,1,0,0
5272296,darby-farms,Darby Farms,"Good Hope, GA","Pastured eggs, broilers, and turkeys. Beyond organic. 35-acre farm run by Daniel Dover.",33.7848398,-83.6090575,http://darbyfarms.weebly.com/,1,0,0
5272557,prairie-horizons-farm,Prairie Horizons Farm,"29731 302nd St, Starbuck, MN 56381","We sell Prairie Horizons 100% Grassfed Beef year round within Minnesota, and certified organic strawberries.  More certified organic fruits and vegetables are in the works...farm tours too!",45.4663648,-95.5358386,http://localfoods.umn.edu/prairiehorizons,1,0,0
5274464,grand-view-farm,Grand View Farm,"1939 High Point Road, Forest Hill, MD","Pastured chickens & eggs available with grass finished beef coming soon! Fresh pasture for all the animals, no grain for the cattle, beyond organic, responsible, back-to-basics operations. Come out and visit on Saturdays from 8am to noon!",39.565236,-76.421629,http://www.grandviewfarming.com,1,0,0
5306051,countryside-family-farm,Countryside Family Farm,"376 Jones Rd Bastrop, TX 78612","Our customers: 
Hi-end restaurants accross Texas (Austin: Uchi, Wink, Uchiko, Barley Swine, Fabi und Rossi, Olivia, Cipollina, Eastside Showroom, Contigo, Odd Duck. Houston: Revival Market, Tafia, Feast, Divino, Stella Sola). 
Personal Chefs. 
Fine Cuisine Enthusiasts. 

Our products: 
Farm raised Chicken, Ducks, Hen, Pigeons, Turkey. 
Feral Hog: whole and cuts; shoulder, legs, ribs, rack, loin, chops, tenderloin, ground, steaks, 
Duck; whole drake and hen and cuts; Breast, Legs, Liver, gizzards and Hearts. 
Heirloom Chicken; whole and cuts; Breast, Legs, wings, organs;
Other Specialties: Poussin, Red Broiler, Dark Cornish, Pigeon, Rabbit, Goose, Guineas Fowl, Lamb; whole and cuts, Beef Bones, Knuckles, Livers. 


Find us: 
Austin Farmer's Market Downtown Austin (Saturday 9am - 1pm // 4th and Guadalupe - Downtown)
Barton Creek Farmer's Market Austin (Saturday 9am - 1pm // Barton Creek Square Mall)
Cedar Park Farmer's Market (Saturday 9am - 1pm // Lakeline Mall Parking Lot)",30.109474,-97.468733,http://www.FarmAustin.com/,1,0,0
5477184,caprikorn-farms,Caprikorn Farms,"20312 Townsend Road Gapland, Maryland 21779",Award winning Saanen goats produce great milk - and great milk makes great cheese!!,39.412564,-77.660539,http://caprikornfarms.com/,1,1,0
5535018,becker-lane-organic-farm,Becker Lane Organic Farm,"15346 Becker Lane  Dyersville, IA 52040","Certified organic pork. Over half of the food for the pigs: corn, grain, and hay is grown on our own certified organic land. Our pigs are pasture-raised, and given access to insulated metal farrowing huts when needed as well as straw bedding after a hard day's forage.",42.5198881,-91.0944075,http://www.beckerlaneorganic.com,1,0,0
5544264,black-hog-farm,Black Hog Farm,"East Palatka, FL","We raise Berkshire, Tamworth, and Large Black heritage pigs, chickens, and Bourbon Red turkeys. We distribute to restaurants and provide year-round week to week Farm to Door memberships with our meats, produce and local products from our farm and other local farms. Weekly Farm to Door deliveries starting at $20.00 a week",29.6583026,-81.5984139,www.blackhogfarm.com,1,0,1
5587025,autumn-olive-farms,Autumn Olive Farms,"1100 Rockfish Road Waynesboro, VA 22980","Autumn Olive Farms is a family based operation in Augusta County. We have a dual focus model with a singular commitment to the health and wellness of the land, animal and the consumer. We raise the beautiful South African Boer Bok as an environmentally sound method to combat the invasive plant species problem while producing one of the finest and healthiest meats in the world right here in the Shenandoah Valley. The combination of the worlds premier, purpose bred and standardized meat goat with the fantastic forage base of invasive species here in the Valley provides a win-win situation for the land, its owner and the consumer.",38.1218686,-78.8679249,http://www.autumnolivefarms.com/about-us/,1,0,0
5599029,alderspring-grassfed-organic-beef,Alderspring Grassfed Organic Beef,"7073 Custer Road,  May, ID",Alderspring Ranch grows sensational 100% grassfed organic beef on high mountain pastures in Idaho.  We deliver in numerous areas around Idaho and western Montana and we ship nationwide direct from the ranch every Monday.,44.6055775,-113.9087846,http://www.alderspring.com,1,0,0
5675240,webbed-foot-pines-waterfowl-farm,Webbed Foot Pines Waterfowl Farm,"3985 Packard Road, Sand Creek , Mi 49279","Hi, My name is Lucas Dickerson. We are an all natural slowly growing farm from Lenawee County. We started small, but we have come along way and we stared with a few ducks and now we have 200 head of ducks, quail, and geese as well as a few other animals.

We believe in knowing where your food comes from. Having said this all our water fowl, as well as our other animals are bread and hatched right here on our farm. It's our goal to always produce what we need. 

Our ducks are known for their fresh eggs, and some are processed for duck burger, duck breast (boneless), liver, and duck wings.

We have quail eggs, as well as dressed quail, and of course our dressed goose. 

We would like to hear from you if you are interested in keeping it all natural. We can tell you where our ducks, quail, and geese have came from, and what they have been fed. Not many can do that in this day and age.

We stand behind our products.. 

If you have any questions or are interested in purchasing any of our products please contact us.

You can reach us by phone or email.

We thank you for your time and hope to hear from you soon.

Lucas Dickerson",41.784608,-84.098043,,1,0,0
5763020,briar-rose-creamery,Briar Rose Creamery,"Dundee, OR","Briar Rose Creamery produces handmade cheeses, like fresh chevre, in Oregon's wine country.",45.2781732,-123.010935,BriarRoseCreamery.com,1,1,0
5772032,la-terra-vita,La Terra Vita,"Scio, OR","Vegetables, eggs, and milk. We do not use herbicides or pesticides (no use of organically approved ones either). We use compost, manure, cover cropping, and biodynamic preparations to enhance and build our soils.  We focus on the complete ecology of the farm working with crops, animals, pasture, woodlands and wetlands in harmony with one another.",44.7048445,-122.8492562,http://www.laterravita.com/,1,0,0
5806010,dee-creek-farms,Dee Creek Farms,"Woodland, WA","Dee Creek produces a variety of certified organic crops and meat (Pork, Poultry and Turkey). While their livestock is not certified organic, they strive to apply to same rigorous standards to their livestock that they do to their crops.

Dee Creek also supplies to many local restaurants including Tabla, Clarklewis, June and Bones (in Vancouver, WA)",45.9045591,-122.7439912,www.deecreekfarm.com,1,0,0
